time;memory_free;r_a1;r_a2
1.666.775.481.803;-8413184;6;7
1.666.775.481.803;-8282112;6;7
1.666.775.481.803;-8347648;6;7
1.666.775.481.803;-8347648;6;7
1.666.775.481.803;-8794112;6;7
1.666.775.481.803;-8794112;6;7
1.666.775.481.803;-8663040;6;7
1.666.775.481.803;-8663040;6;7
1.666.775.481.803;-8761344;6;7
1.666.775.481.803;-8794112;6;7
1.666.775.481.803;-8572928;6;7
1.666.775.481.803;-8441856;6;7
1.666.775.481.803;-8347648;6;7
1.666.775.481.803;-8413184;6;7
1.666.775.481.803;-8314880;6;7
1.666.775.481.803;-8441856;6;7
1.666.775.481.803;-8474624;6;7
1.666.775.481.803;-8572928;6;7
1.666.775.481.803;-8605696;6;7
1.666.775.481.803;-8474624;6;7
1.666.775.481.803;-8667136;6;7
1.666.775.481.803;-8699904;6;7
1.666.775.481.803;-8568832;6;7
1.666.775.481.803;-8634368;6;7
1.666.775.481.803;-8474624;6;7
1.666.775.481.803;-8826880;6;7
1.666.775.481.803;-8695808;6;7
1.666.775.481.803;-8728576;6;7
1.666.775.481.803;-8695808;6;7
1.666.775.481.803;-8761344;6;7
1.666.775.481.803;-8699904;6;7
1.666.775.481.803;-8536064;6;7
1.666.775.481.803;-8347648;6;7
1.666.775.481.803;-8413184;6;7
1.666.775.481.803;-8445952;6;7
1.666.775.481.803;-8695808;6;7
1.666.775.481.803;-8761344;6;7
1.666.775.481.803;-8794112;6;7
1.666.775.481.803;-8859648;6;7
1.666.775.481.803;-8552448;6;7
1.666.775.481.803;-8728576;6;7
1.666.775.481.803;-8794112;6;7
1.666.775.481.803;-8794112;6;7
1.666.775.481.803;-8663040;6;7
1.666.775.481.803;-8728576;6;7
1.666.775.481.803;-8794112;6;7
1.666.775.481.803;-8667136;6;7
1.666.775.481.803;-8409088;6;7
1.666.775.481.803;-8409088;6;7
1.666.775.481.803;-8507392;7;7
1.666.775.481.803;-8540160;7;7
1.666.775.481.803;-8572928;7;7
1.666.775.481.803;-8441856;7;7
1.666.775.481.803;-8507392;7;7
1.666.775.481.803;-8474624;7;7
1.666.775.481.803;-8478720;7;7
1.666.775.481.803;-8695808;7;7
1.666.775.481.803;-8728576;7;7
1.666.775.481.803;-8761344;7;7
1.666.775.481.803;-8826880;7;7
1.666.775.481.803;-8630272;7;7
1.666.775.481.803;-8568832;7;7
1.666.775.481.803;-8601600;7;7
1.666.775.481.803;-8380416;7;7
1.666.775.481.803;-8478720;7;7
1.666.775.481.803;-8314880;7;7
1.666.775.481.803;-8380416;7;7
1.666.775.481.803;-8859648;7;7
1.666.775.481.803;-8695808;7;7
1.666.775.481.803;-8761344;7;7
1.666.775.481.803;-8761344;7;7
1.666.775.481.803;-8445952;7;7
1.666.775.481.803;-8249344;7;7
1.666.775.481.803;-8314880;7;7
1.666.775.481.803;-8413184;7;7
1.666.775.481.803;-8286208;7;7
1.666.775.481.803;-8351744;7;7
1.666.775.481.803;-8441856;7;7
1.666.775.481.803;-8474624;7;7
1.666.775.481.803;-8507392;7;7
1.666.775.481.803;-8540160;7;7
1.666.775.481.803;-8441856;7;7
1.666.775.481.803;-8314880;7;7
1.666.775.481.803;-8667136;7;7
1.666.775.481.803;-8699904;7;7
1.666.775.481.803;-8536064;7;7
1.666.775.481.803;-8601600;7;7
1.666.775.481.803;-8728576;7;7
1.666.775.481.803;-8826880;7;7
1.666.775.481.803;-8859648;7;7
1.666.775.481.803;-8728576;7;7
1.666.775.481.803;-8761344;7;7
1.666.775.481.803;-8826880;7;7
1.666.775.481.803;-8859648;7;7
1.666.775.481.803;-8695808;7;7
1.666.775.481.803;-8634368;7;7
1.666.775.481.803;-8667136;7;7
1.666.775.481.803;-8536064;7;7
1.666.775.481.803;-8536064;7;7
1.666.775.481.803;-8634368;7;7
1.666.775.481.803;-8699904;7;7
1.666.775.481.803;-8699904;7;7
1.666.775.481.803;-8568832;7;7
1.666.775.481.803;-8347648;7;7
1.666.775.481.803;-8413184;7;7
1.666.775.481.803;-8478720;7;7
1.666.775.481.803;-8314880;7;7
1.666.775.481.803;-8347648;7;7
1.666.775.481.803;-8794112;7;7
1.666.775.481.803;-8826880;7;8
1.666.775.481.803;-8695808;7;8
1.666.775.481.803;-8728576;7;8
1.666.775.481.803;-8761344;7;8
1.666.775.481.803;-8699904;7;8
1.666.775.481.803;-8568832;7;8
1.666.775.481.803;-8601600;7;8
1.666.775.481.803;-8667136;7;8
1.666.775.481.803;-8699904;7;8
1.666.775.481.803;-8376320;7;8
1.666.775.481.803;-8347648;7;8
1.666.775.481.803;-8380416;7;8
1.666.775.481.803;-8445952;7;8
1.666.775.481.803;-8314880;7;8
1.666.775.481.803;-8695808;7;8
1.666.775.481.803;-8794112;7;8
1.666.775.481.803;-8794112;7;8
1.666.775.481.803;-8663040;7;8
1.666.775.481.803;-8695808;7;8
1.666.775.481.803;-8634368;7;8
1.666.775.481.803;-8667136;7;8
1.666.775.481.803;-8699904;7;8
1.666.775.481.803;-8282112;7;8
1.666.775.481.803;-8347648;7;8
1.666.775.481.803;-8413184;7;8
1.666.775.481.803;-8445952;7;8
1.666.775.481.803;-8478720;7;8
1.666.775.481.803;-8314880;7;8
1.666.775.481.803;-8347648;7;8
1.666.775.481.803;-8413184;7;8
1.666.775.481.803;-8155136;7;8
1.666.775.481.803;-8155136;7;8
1.666.775.481.803;-8220672;7;8
1.666.775.481.803;-8253440;7;8
1.666.775.481.803;-8065024;7;8
1.666.775.481.803;-7901184;7;8
1.666.775.481.803;-8220672;7;8
1.666.775.481.803;-8253440;7;8
1.666.775.481.803;-8253440;7;8
1.666.775.481.803;-8318976;7;8
1.666.775.481.803;-8351744;7;8
1.666.775.481.803;-8155136;7;8
1.666.775.481.803;-8601600;7;8
1.666.775.481.803;-8667136;7;8
1.666.775.481.803;-8732672;7;8
1.666.775.481.803;-8568832;7;8
1.666.775.481.803;-8634368;7;8
1.666.775.481.803;-8634368;7;8
1.666.775.481.803;-8699904;7;8
1.666.775.481.803;-8536064;7;8
1.666.775.481.803;-8601600;7;8
1.666.775.481.803;-8380416;7;8
1.666.775.481.803;-8667136;7;8
1.666.775.481.803;-8732672;7;8
1.666.775.481.803;-8568832;7;8
1.666.775.481.803;-8601600;7;8
1.666.775.481.803;-8667136;7;8
1.666.775.481.803;-8409088;7;8
1.666.775.481.803;-8282112;7;8
1.666.775.481.803;-8253440;7;8
1.666.775.481.803;-8253440;8;8
1.666.775.481.803;-8187904;8;8
1.666.775.481.803;-8155136;8;8
1.666.775.481.803;-8507392;8;8
1.666.775.481.803;-8572928;8;8
1.666.775.481.803;-8409088;8;8
1.666.775.481.803;-8441856;8;8
1.666.775.481.803;-8507392;8;8
1.666.775.481.803;-8540160;8;8
1.666.775.481.803;-8605696;8;8
1.666.775.481.803;-8421376;8;8
1.666.775.481.803;-8507392;8;8
1.666.775.481.803;-8507392;8;8
1.666.775.481.803;-8478720;8;8
1.666.775.481.803;-8265728;8;8
1.666.775.481.803;-8347648;8;8
1.666.775.481.803;-8413184;8;8
1.666.775.481.803;-8445952;8;8
1.666.775.481.803;-8187904;8;8
1.666.775.481.803;-8220672;8;8
1.666.775.481.803;-8253440;8;8
1.666.775.481.803;-8253440;8;8
1.666.775.481.803;-8351744;8;8
1.666.775.481.803;-8187904;8;8
1.666.775.481.803;-8695808;8;8
1.666.775.481.803;-8761344;8;8
1.666.775.481.803;-8826880;8;8
1.666.775.481.803;-8695808;8;8
1.666.775.481.803;-8728576;8;8
1.666.775.481.803;-8601600;8;8
1.666.775.481.803;-8732672;8;8
1.666.775.481.803;-8568832;8;8
1.666.775.481.803;-8601600;8;8
1.666.775.481.803;-8634368;8;8
1.666.775.481.803;-8192000;8;8
1.666.775.481.803;-8159232;8;8
1.666.775.481.803;-8060928;8;8
1.666.775.481.803;-8093696;8;8
1.666.775.481.803;-8159232;8;8
1.666.775.481.803;-8192000;8;8
1.666.775.481.803;-8314880;8;8
1.666.775.481.803;-8380416;8;8
1.666.775.481.803;-8413184;8;8
1.666.775.481.803;-8445952;8;8
1.666.775.481.803;-8314880;8;8
1.666.775.481.803;-8347648;8;8
1.666.775.481.803;-8380416;8;8
1.666.775.481.803;-8445952;8;8
1.666.775.481.803;-8314880;8;8
1.666.775.481.803;-8380416;8;8
1.666.775.481.803;-8761344;8;8
1.666.775.481.803;-8826880;8;8
1.666.775.481.803;-8695808;8;8
1.666.775.481.803;-8695808;8;8
1.666.775.481.803;-8826880;8;8
1.666.775.481.803;-8663040;8;8
1.666.775.481.803;-8728576;8;8
1.666.775.481.803;-8761344;8;8
1.666.775.481.803;-8380416;8;8
1.666.775.481.803;-8478720;8;8
1.666.775.481.803;-8568832;8;9
1.666.775.481.803;-8634368;8;9
1.666.775.481.803;-8667136;8;9
1.666.775.481.803;-8732672;8;9
1.666.775.481.803;-8536064;8;9
1.666.775.481.803;-8474624;8;9
1.666.775.481.803;-8413184;8;9
1.666.775.481.803;-8445952;8;9
1.666.775.481.803;-8314880;8;9
1.666.775.481.803;-8314880;8;9
1.666.775.481.803;-8761344;8;9
1.666.775.481.803;-8794112;8;9
1.666.775.481.803;-8663040;8;9
1.666.775.481.803;-8695808;8;9
1.666.775.481.803;-8728576;8;9
1.666.775.481.803;-8761344;8;9
1.666.775.481.803;-8826880;8;9
1.666.775.481.803;-8663040;8;9
1.666.775.481.803;-8601600;8;9
1.666.775.481.803;-8667136;8;9
1.666.775.481.803;-8667136;8;9
1.666.775.481.803;-8568832;8;9
1.666.775.481.803;-8601600;8;9
1.666.775.481.803;-8634368;8;9
1.666.775.481.803;-8732672;8;9
1.666.775.481.803;-8568832;8;9
1.666.775.481.803;-8568832;8;9
1.666.775.481.803;-8601600;8;9
1.666.775.481.803;-8667136;8;9
1.666.775.481.803;-8667136;8;9
1.666.775.481.803;-8536064;8;9
1.666.775.481.803;-8474624;8;9
1.666.775.481.803;-8540160;8;9
1.666.775.481.803;-8605696;8;9
1.666.775.481.803;-8314880;8;9
1.666.775.481.803;-8282112;8;9
1.666.775.481.803;-8380416;8;9
1.666.775.481.803;-8445952;8;9
1.666.775.481.803;-8445952;8;9
1.666.775.481.803;-8314880;8;9
1.666.775.481.803;-8347648;8;9
1.666.775.481.803;-8413184;8;9
1.666.775.481.803;-8314880;8;9
1.666.775.481.803;-8347648;8;9
1.666.775.481.803;-8380416;8;9
1.666.775.481.803;-8413184;8;9
1.666.775.481.803;-8478720;8;9
1.666.775.481.803;-8695808;8;9
1.666.775.481.803;-8728576;8;9
1.666.775.481.803;-8794112;8;9
1.666.775.481.803;-8794112;8;9
1.666.775.481.803;-8663040;8;9
1.666.775.481.803;-8568832;8;9
1.666.775.481.803;-8634368;8;9
1.666.775.481.803;-8413184;8;9
1.666.775.481.803;-8314880;8;9
1.666.775.481.803;-8314880;8;9
1.666.775.481.803;-8413184;8;9
1.666.775.481.803;-8413184;8;9
1.666.775.481.803;-8380416;8;9
1.666.775.481.803;-8478720;9;9
1.666.775.481.803;-8282112;9;9
1.666.775.481.803;-8314880;9;9
1.666.775.481.803;-8380416;9;9
1.666.775.481.803;-8699904;9;9
1.666.775.481.803;-8536064;9;9
1.666.775.481.803;-8568832;9;9
1.666.775.481.803;-8634368;9;9
1.666.775.481.803;-8667136;9;9
1.666.775.481.803;-8572928;9;9
1.666.775.481.803;-8441856;9;9
1.666.775.481.803;-8347648;9;9
1.666.775.481.803;-8413184;9;9
1.666.775.481.803;-8478720;9;9
1.666.775.481.803;-8601600;9;9
1.666.775.481.803;-8601600;9;9
1.666.775.481.803;-8699904;9;9
1.666.775.481.803;-8536064;9;9
1.666.775.481.803;-8601600;9;9
1.666.775.481.803;-8634368;9;9
1.666.775.481.803;-8667136;9;9
1.666.775.481.803;-8568832;9;9
1.666.775.481.803;-8568832;9;9
1.666.775.481.803;-8253440;9;9
1.666.775.481.803;-8318976;9;9
1.666.775.481.803;-8249344;9;9
1.666.775.481.803;-8314880;9;9
1.666.775.481.803;-8380416;9;9
1.666.775.481.803;-8413184;9;9
1.666.775.481.803;-8445952;9;9
1.666.775.481.803;-8249344;9;9
1.666.775.481.803;-8347648;9;9
1.666.775.481.803;-8314880;9;9
1.666.775.481.803;-8413184;9;9
1.666.775.481.803;-8458240;9;9
1.666.775.481.803;-8568832;9;9
1.666.775.481.803;-8601600;9;9
1.666.775.481.803;-8794112;9;9
1.666.775.481.803;-8806400;9;9
1.666.775.481.803;-8663040;9;9
1.666.775.481.803;-8474624;9;9
1.666.775.481.803;-8474624;9;9
1.666.775.481.803;-8413184;9;9
1.666.775.481.803;-8478720;9;9
1.666.775.481.803;-8314880;9;9
1.666.775.481.803;-8347648;9;9
1.666.775.481.803;-8634368;9;9
1.666.775.481.803;-8667136;9;9
1.666.775.481.803;-8568832;9;9
1.666.775.481.803;-8634368;9;9
1.666.775.481.803;-8663040;9;9
1.666.775.481.803;-8699904;9;9
1.666.775.481.803;-8536064;9;9
1.666.775.481.803;-8634368;9;9
1.666.775.481.803;-8699904;9;9
1.666.775.481.803;-8732672;9;9
1.666.775.481.803;-8568832;9;9
1.666.775.481.803;-8568832;9;9
1.666.775.481.803;-8699904;9;9
1.666.775.481.803;-8699904;9;9
1.666.775.481.803;-8536064;9;9
1.666.775.481.803;-8474624;9;10
1.666.775.481.803;-8380416;9;10
1.666.775.481.803;-8445952;9;10
1.666.775.481.803;-8249344;9;10
1.666.775.481.803;-8347648;9;10
1.666.775.481.803;-8220672;9;10
1.666.775.481.803;-8318976;9;10
1.666.775.481.803;-8155136;9;10
1.666.775.481.803;-8220672;9;10
1.666.775.481.803;-8253440;9;10
1.666.775.481.803;-8794112;9;10
1.666.775.481.803;-8663040;9;10
1.666.775.481.803;-8695808;9;10
1.666.775.481.803;-8761344;9;10
1.666.775.481.803;-8761344;9;10
1.666.775.481.803;-8699904;9;10
1.666.775.481.803;-8568832;9;10
1.666.775.481.803;-8380416;9;10
1.666.775.481.803;-8380416;9;10
1.666.775.481.803;-8445952;9;10
1.666.775.481.803;-8314880;9;10
1.666.775.481.803;-8314880;9;10
1.666.775.481.803;-8445952;9;10
1.666.775.481.803;-8282112;9;10
1.666.775.481.803;-8347648;9;10
1.666.775.481.803;-8761344;9;10
1.666.775.481.803;-8794112;9;10
1.666.775.481.803;-8826880;9;10
1.666.775.481.803;-8695808;9;10
1.666.775.481.803;-8794112;9;10
1.666.775.481.803;-8794112;9;10
1.666.775.481.803;-8732672;9;10
1.666.775.481.803;-8568832;9;10
1.666.775.481.803;-8380416;9;10
1.666.775.481.803;-8380416;9;10
1.666.775.481.803;-8282112;9;10
1.666.775.481.803;-8568832;9;10
1.666.775.481.803;-8601600;9;10
1.666.775.481.803;-8634368;9;10
1.666.775.481.803;-8699904;9;10
1.666.775.481.803;-8536064;9;10
1.666.775.481.803;-7966720;9;10
1.666.775.481.803;-7999488;9;10
1.666.775.481.803;-8065024;9;10
1.666.775.481.803;-7901184;9;10
1.666.775.481.803;-7966720;9;10
1.666.775.481.803;-8380416;9;10
1.666.775.481.803;-8314880;9;10
1.666.775.481.803;-8314880;9;10
1.666.775.481.803;-8347648;9;10
1.666.775.481.803;-8380416;9;10
1.666.775.481.803;-8413184;9;10
1.666.775.481.803;-8536064;9;10
1.666.775.481.803;-8601600;9;10
1.666.775.481.803;-8634368;9;10
1.666.775.481.803;-8634368;9;10
1.666.775.481.803;-8568832;9;10
1.666.775.481.803;-8314880;9;10
1.666.775.481.803;-8380416;9;10
1.666.775.481.803;-8413184;9;10
1.666.775.481.803;-8282112;10;10
1.666.775.481.803;-8347648;10;10
1.666.775.481.803;-8507392;10;10
1.666.775.481.803;-8572928;10;10
1.666.775.481.803;-8605696;10;10
1.666.775.481.803;-8474624;10;10
1.666.775.481.803;-8507392;10;10
1.666.775.481.803;-8667136;10;10
1.666.775.481.803;-8536064;10;10
1.666.775.481.803;-8568832;10;10
1.666.775.481.803;-8634368;10;10
1.666.775.481.803;-8667136;10;10
1.666.775.481.803;-8667136;10;10
1.666.775.481.803;-8568832;10;10
1.666.775.481.803;-8568832;10;10
1.666.775.481.803;-8667136;10;10
1.666.775.481.803;-8699904;10;10
1.666.775.481.803;-8536064;10;10
1.666.775.481.803;-8634368;10;10
1.666.775.481.803;-8667136;10;10
1.666.775.481.803;-8699904;10;10
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
