time;memory_free;r_a1;r_a2
1.666.876.000.581;2891079680;6;7
1.666.876.000.581;2891104256;6;7
1.666.876.000.581;2891456512;6;7
1.666.876.000.581;2891644928;6;7
1.666.876.000.581;2891677696;6;7
1.666.876.000.581;2891694080;6;7
1.666.876.000.581;2891714560;6;7
1.666.876.000.581;2891902976;6;7
1.666.876.000.581;2891718656;6;7
1.666.876.000.581;2891554816;6;7
1.666.876.000.581;2891653120;6;7
1.666.876.000.581;2891653120;6;7
1.666.876.000.581;2891554816;6;7
1.666.876.000.581;2891694080;6;7
1.666.876.000.581;2891620352;6;7
1.666.876.000.581;2891653120;6;7
1.666.876.000.581;2891706368;6;7
1.666.876.000.581;2891812864;6;7
1.666.876.000.581;2891780096;6;7
1.666.876.000.581;2891780096;6;7
1.666.876.000.581;2891780096;6;7
1.666.876.000.581;2891821056;6;7
1.666.876.000.581;2891755520;6;7
1.666.876.000.581;2891681792;6;7
1.666.876.000.581;2891640832;6;7
1.666.876.000.581;2891804672;6;7
1.666.876.000.581;2891739136;6;7
1.666.876.000.581;2891698176;6;7
1.666.876.000.581;2891837440;6;7
1.666.876.000.581;2891632640;6;7
1.666.876.000.581;2891890688;6;7
1.666.876.000.581;2891825152;6;7
1.666.876.000.581;2891866112;6;7
1.666.876.000.581;2891890688;6;7
1.666.876.000.581;2892472320;6;7
1.666.876.000.581;2892472320;6;7
1.666.876.000.581;2978369536;7;7
1.666.876.000.581;2900242432;7;7
1.666.876.000.581;2900418560;7;7
1.666.876.000.581;2900385792;7;7
1.666.876.000.581;2956070912;7;7
1.666.876.000.581;3020181504;7;7
1.666.876.000.581;3097841664;7;7
1.666.876.000.581;3102052352;7;7
1.666.876.000.581;3111350272;7;7
1.666.876.000.581;3113291776;7;7
1.666.876.000.581;3114106880;7;7
1.666.876.000.581;3114098688;7;7
1.666.876.000.581;3113959424;7;7
1.666.876.000.581;3114090496;7;7
1.666.876.000.581;3114483712;7;7
1.666.876.000.581;3114565632;7;7
1.666.876.000.581;3114614784;7;7
1.666.876.000.581;3114557440;7;7
1.666.876.000.581;3115196416;7;7
1.666.876.000.581;3115163648;7;7
1.666.876.000.581;3115024384;7;7
1.666.876.000.581;3115106304;7;7
1.666.876.000.581;3115032576;7;7
1.666.876.000.581;3114897408;7;7
1.666.876.000.581;3115061248;7;7
1.666.876.000.581;3114889216;7;7
1.666.876.000.581;3115032576;7;7
1.666.876.000.581;3115098112;7;7
1.666.876.000.581;3114967040;7;7
1.666.876.000.581;3115220992;7;7
1.666.876.000.581;3115380736;7;7
1.666.876.000.581;3115388928;7;7
1.666.876.000.581;3115454464;7;7
1.666.876.000.581;3115593728;7;7
1.666.876.000.581;3114954752;7;7
1.666.876.000.581;3114913792;7;7
1.666.876.000.581;3114856448;7;7
1.666.876.000.581;3114995712;7;7
1.666.876.000.581;3114995712;7;7
1.666.876.000.581;3114946560;7;7
1.666.876.000.581;3114954752;7;7
1.666.876.000.581;3114987520;7;7
1.666.876.000.581;3115061248;7;7
1.666.876.000.581;3115024384;7;7
1.666.876.000.581;3115139072;7;7
1.666.876.000.581;3115323392;7;7
1.666.876.000.581;3114881024;7;7
1.666.876.000.581;3114962944;7;7
1.666.876.000.581;3114979328;7;7
1.666.876.000.581;3114823680;7;7
1.666.876.000.581;3114971136;7;7
1.666.876.000.581;3114946560;7;7
1.666.876.000.581;3114938368;7;7
1.666.876.000.581;3114807296;7;7
1.666.876.000.581;3115094016;7;7
1.666.876.000.581;3115012096;7;7
1.666.876.000.581;3115003904;7;7
1.666.876.000.581;3115220992;7;7
1.666.876.000.581;3115962368;7;7
1.666.876.000.581;3115896832;7;7
1.666.876.000.581;3181592576;7;8
1.666.876.000.581;3173400576;7;8
1.666.876.000.581;3165294592;7;8
1.666.876.000.581;3125055488;7;8
1.666.876.000.581;3179913216;7;8
1.666.876.000.581;3243081728;7;8
1.666.876.000.581;3326078976;7;8
1.666.876.000.581;3331563520;7;8
1.666.876.000.581;3335626752;7;8
1.666.876.000.581;3337805824;7;8
1.666.876.000.581;3338391552;7;8
1.666.876.000.581;3338506240;7;8
1.666.876.000.581;3338375168;7;8
1.666.876.000.581;3338407936;7;8
1.666.876.000.581;3338907648;7;8
1.666.876.000.581;3338948608;7;8
1.666.876.000.581;3339022336;7;8
1.666.876.000.581;3339128832;7;8
1.666.876.000.581;3339284480;7;8
1.666.876.000.581;3339284480;7;8
1.666.876.000.581;3339284480;7;8
1.666.876.000.581;3339251712;7;8
1.666.876.000.581;3339481088;7;8
1.666.876.000.581;3339595776;7;8
1.666.876.000.581;3339538432;7;8
1.666.876.000.581;3339554816;7;8
1.666.876.000.581;3337863168;7;8
1.666.876.000.581;3337945088;7;8
1.666.876.000.581;3337977856;7;8
1.666.876.000.581;3337879552;7;8
1.666.876.000.581;3337965568;7;8
1.666.876.000.581;3337875456;7;8
1.666.876.000.581;3338055680;7;8
1.666.876.000.581;3338141696;7;8
1.666.876.000.581;3338313728;7;8
1.666.876.000.581;3338313728;7;8
1.666.876.000.581;3338346496;7;8
1.666.876.000.581;3338379264;7;8
1.666.876.000.581;3338989568;7;8
1.666.876.000.581;3338989568;7;8
1.666.876.000.581;3338874880;7;8
1.666.876.000.581;3338956800;7;8
1.666.876.000.581;3339096064;7;8
1.666.876.000.581;3339026432;7;8
1.666.876.000.581;3338936320;7;8
1.666.876.000.581;3338846208;7;8
1.666.876.000.581;3338833920;7;8
1.666.876.000.581;3338825728;7;8
1.666.876.000.581;3338866688;7;8
1.666.876.000.581;3338768384;7;8
1.666.876.000.581;3338784768;7;8
1.666.876.000.581;3339112448;7;8
1.666.876.000.581;3339055104;7;8
1.666.876.000.581;3338883072;7;8
1.666.876.000.581;3338981376;7;8
1.666.876.000.581;3338989568;7;8
1.666.876.000.581;3338948608;7;8
1.666.876.000.581;3339014144;7;8
1.666.876.000.581;3338883072;7;8
1.666.876.000.581;3338858496;7;8
1.666.876.000.581;3373240320;8;8
1.666.876.000.581;3357016064;8;8
1.666.876.000.581;3347210240;8;8
1.666.876.000.581;3346980864;8;8
1.666.876.000.581;3406315520;8;8
1.666.876.000.581;3451006976;8;8
1.666.876.000.581;3519807488;8;8
1.666.876.000.581;3544678400;8;8
1.666.876.000.581;3550175232;8;8
1.666.876.000.581;3558572032;8;8
1.666.876.000.581;3561164800;8;8
1.666.876.000.581;3561033728;8;8
1.666.876.000.581;3560841216;8;8
1.666.876.000.581;3560701952;8;8
1.666.876.000.581;3561234432;8;8
1.666.876.000.581;3561226240;8;8
1.666.876.000.581;3561209856;8;8
1.666.876.000.581;3561234432;8;8
1.666.876.000.581;3561283584;8;8
1.666.876.000.581;3561201664;8;8
1.666.876.000.581;3561218048;8;8
1.666.876.000.581;3561324544;8;8
1.666.876.000.581;3561201664;8;8
1.666.876.000.581;3561398272;8;8
1.666.876.000.581;3561324544;8;8
1.666.876.000.581;3561398272;8;8
1.666.876.000.581;3561631744;8;8
1.666.876.000.581;3561463808;8;8
1.666.876.000.581;3561537536;8;8
1.666.876.000.581;3561611264;8;8
1.666.876.000.581;3561672704;8;8
1.666.876.000.581;3561664512;8;8
1.666.876.000.581;3561598976;8;8
1.666.876.000.581;3561680896;8;8
1.666.876.000.581;3561697280;8;8
1.666.876.000.581;3561754624;8;8
1.666.876.000.581;3561631744;8;8
1.666.876.000.581;3561639936;8;8
1.666.876.000.581;3561639936;8;8
1.666.876.000.581;3561701376;8;8
1.666.876.000.581;3561684992;8;8
1.666.876.000.581;3561840640;8;8
1.666.876.000.581;3561725952;8;8
1.666.876.000.581;3561828352;8;8
1.666.876.000.581;3561918464;8;8
1.666.876.000.581;3561684992;8;8
1.666.876.000.581;3561992192;8;8
1.666.876.000.581;3561918464;8;8
1.666.876.000.581;3561791488;8;8
1.666.876.000.581;3561832448;8;8
1.666.876.000.581;3561758720;8;8
1.666.876.000.581;3561910272;8;8
1.666.876.000.581;3561934848;8;8
1.666.876.000.581;3561992192;8;8
1.666.876.000.581;3562610688;8;8
1.666.876.000.581;3562496000;8;8
1.666.876.000.581;3562561536;8;8
1.666.876.000.581;3562602496;8;8
1.666.876.000.581;3562446848;8;8
1.666.876.000.581;3562676224;8;8
1.666.876.000.581;3598741504;8;9
1.666.876.000.581;3569467392;8;9
1.666.876.000.581;3620556800;8;9
1.666.876.000.581;3569803264;8;9
1.666.876.000.581;3620081664;8;9
1.666.876.000.581;3637420032;8;9
1.666.876.000.581;3671748608;8;9
1.666.876.000.581;3731935232;8;9
1.666.876.000.581;3762888704;8;9
1.666.876.000.581;3768709120;8;9
1.666.876.000.581;3773124608;8;9
1.666.876.000.581;3781304320;8;9
1.666.876.000.581;3784253440;8;9
1.666.876.000.581;3784368128;8;9
1.666.876.000.581;3784916992;8;9
1.666.876.000.581;3784892416;8;9
1.666.876.000.581;3784974336;8;9
1.666.876.000.581;3784949760;8;9
1.666.876.000.581;3784986624;8;9
1.666.876.000.581;3784921088;8;9
1.666.876.000.581;3785007104;8;9
1.666.876.000.581;3784843264;8;9
1.666.876.000.581;3785060352;8;9
1.666.876.000.581;3784998912;8;9
1.666.876.000.581;3785011200;8;9
1.666.876.000.581;3784921088;8;9
1.666.876.000.581;3785080832;8;9
1.666.876.000.581;3785187328;8;9
1.666.876.000.581;3785211904;8;9
1.666.876.000.581;3785244672;8;9
1.666.876.000.581;3785465856;8;9
1.666.876.000.581;3785498624;8;9
1.666.876.000.581;3785416704;8;9
1.666.876.000.581;3785416704;8;9
1.666.876.000.581;3785539584;8;9
1.666.876.000.581;3785342976;8;9
1.666.876.000.581;3785342976;8;9
1.666.876.000.581;3785506816;8;9
1.666.876.000.581;3785392128;8;9
1.666.876.000.581;3785707520;8;9
1.666.876.000.581;3785519104;8;9
1.666.876.000.581;3785592832;8;9
1.666.876.000.581;3785510912;8;9
1.666.876.000.581;3785650176;8;9
1.666.876.000.581;3785551872;8;9
1.666.876.000.581;3785576448;8;9
1.666.876.000.581;3785478144;8;9
1.666.876.000.581;3785560064;8;9
1.666.876.000.581;3785527296;8;9
1.666.876.000.581;3785502720;8;9
1.666.876.000.581;3785617408;8;9
1.666.876.000.581;3785588736;8;9
1.666.876.000.581;3785728000;8;9
1.666.876.000.581;3785711616;8;9
1.666.876.000.581;3785818112;8;9
1.666.876.000.581;3785711616;8;9
1.666.876.000.581;3785588736;8;9
1.666.876.000.581;3785854976;8;9
1.666.876.000.581;3786227712;8;9
1.666.876.000.581;3786170368;8;9
1.666.876.000.581;3803697152;9;9
1.666.876.000.581;3843141632;9;9
1.666.876.000.581;3796557824;9;9
1.666.876.000.581;3805429760;9;9
1.666.876.000.581;3839782912;9;9
1.666.876.000.581;3847311360;9;9
1.666.876.000.581;3850412032;9;9
1.666.876.000.581;3898826752;9;9
1.666.876.000.581;3914997760;9;9
1.666.876.000.581;3984666624;9;9
1.666.876.000.581;3991019520;9;9
1.666.876.000.581;3994718208;9;9
1.666.876.000.581;3998076928;9;9
1.666.876.000.581;4005756928;9;9
1.666.876.000.581;4008120320;9;9
1.666.876.000.581;4008747008;9;9
1.666.876.000.581;4008665088;9;9
1.666.876.000.581;4008681472;9;9
1.666.876.000.581;4008861696;9;9
1.666.876.000.581;4008943616;9;9
1.666.876.000.581;4008763392;9;9
1.666.876.000.581;4009050112;9;9
1.666.876.000.581;4008988672;9;9
1.666.876.000.581;4009037824;9;9
1.666.876.000.581;4009021440;9;9
1.666.876.000.581;4009086976;9;9
1.666.876.000.581;4009205760;9;9
1.666.876.000.581;4009123840;9;9
1.666.876.000.581;4009050112;9;9
1.666.876.000.581;4009181184;9;9
1.666.876.000.581;4009357312;9;9
1.666.876.000.581;4009267200;9;9
1.666.876.000.581;4010352640;9;9
1.666.876.000.581;4010352640;9;9
1.666.876.000.581;4010303488;9;9
1.666.876.000.581;4011184128;9;9
1.666.876.000.581;4011053056;9;9
1.666.876.000.581;4010905600;9;9
1.666.876.000.581;4011085824;9;9
1.666.876.000.581;4011147264;9;9
1.666.876.000.581;4011089920;9;9
1.666.876.000.581;4011106304;9;9
1.666.876.000.581;4011155456;9;9
1.666.876.000.581;4011458560;9;9
1.666.876.000.581;4011556864;9;9
1.666.876.000.581;4011466752;9;9
1.666.876.000.581;4009201664;9;9
1.666.876.000.581;4009226240;9;9
1.666.876.000.581;4009308160;9;9
1.666.876.000.581;4009398272;9;9
1.666.876.000.581;4009549824;9;9
1.666.876.000.581;4009385984;9;9
1.666.876.000.581;4009476096;9;9
1.666.876.000.581;4009508864;9;9
1.666.876.000.581;4009533440;9;9
1.666.876.000.581;4009250816;9;9
1.666.876.000.581;4009226240;9;9
1.666.876.000.581;4009218048;9;9
1.666.876.000.581;4009291776;9;9
1.666.876.000.581;4009267200;9;9
1.666.876.000.581;4025905152;9;9
1.666.876.000.581;4019654656;9;10
1.666.876.000.581;4060086272;9;10
1.666.876.000.581;4061298688;9;10
1.666.876.000.581;4065988608;9;10
1.666.876.000.581;4060131328;9;10
1.666.876.000.581;4084006912;9;10
1.666.876.000.581;4074762240;9;10
1.666.876.000.581;4121247744;9;10
1.666.876.000.581;4138799104;9;10
1.666.876.000.581;4188246016;9;10
1.666.876.000.581;4212047872;9;10
1.666.876.000.581;4215930880;9;10
1.666.876.000.581;4219179008;9;10
1.666.876.000.581;4222464000;9;10
1.666.876.000.581;4228714496;9;10
1.666.876.000.581;4230393856;9;10
1.666.876.000.581;4232634368;9;10
1.666.876.000.581;4233175040;9;10
1.666.876.000.581;4233109504;9;10
1.666.876.000.581;4232716288;9;10
1.666.876.000.581;4232929280;9;10
1.666.876.000.581;4232896512;9;10
1.666.876.000.581;4232896512;9;10
1.666.876.000.581;4232847360;9;10
1.666.876.000.581;4232847360;9;10
1.666.876.000.581;4233183232;9;10
1.666.876.000.581;4233113600;9;10
1.666.876.000.581;4233056256;9;10
1.666.876.000.581;4232949760;9;10
1.666.876.000.581;4233191424;9;10
1.666.876.000.581;4233191424;9;10
1.666.876.000.581;4233166848;9;10
1.666.876.000.581;4233175040;9;10
1.666.876.000.581;4233289728;9;10
1.666.876.000.581;4233261056;9;10
1.666.876.000.581;4233342976;9;10
1.666.876.000.581;4233334784;9;10
1.666.876.000.581;4233433088;9;10
1.666.876.000.581;4233445376;9;10
1.666.876.000.581;4233420800;9;10
1.666.876.000.581;4233461760;9;10
1.666.876.000.581;4233428992;9;10
1.666.876.000.581;4233613312;9;10
1.666.876.000.581;4233711616;9;10
1.666.876.000.581;4234219520;9;10
1.666.876.000.581;4234555392;9;10
1.666.876.000.581;4234440704;9;10
1.666.876.000.581;4234604544;9;10
1.666.876.000.581;4234465280;9;10
1.666.876.000.581;4234846208;9;10
1.666.876.000.581;4234723328;9;10
1.666.876.000.581;4234665984;9;10
1.666.876.000.581;4234829824;9;10
1.666.876.000.581;4234997760;9;10
1.666.876.000.581;4234711040;9;10
1.666.876.000.581;4234256384;9;10
1.666.876.000.581;4234035200;9;10
1.666.876.000.581;4234149888;9;10
1.666.876.000.581;4234248192;9;10
1.666.876.000.581;4250714112;9;10
1.666.876.000.581;4247592960;10;10
1.666.876.000.581;4243636224;10;10
1.666.876.000.581;4243091456;10;10
1.666.876.000.581;4292399104;10;10
1.666.876.000.581;4291645440;10;10
1.666.876.000.581;4243701760;10;10
1.666.876.000.581;4271796224;10;10
1.666.876.000.581;4295987200;10;10
1.666.876.000.581;4310089728;10;10
1.666.876.000.581;4298575872;10;10
1.666.876.000.581;4300189696;10;10
1.666.876.000.581;4342616064;10;10
1.666.876.000.581;4354523136;10;10
1.666.876.000.581;4364582912;10;10
1.666.876.000.581;4412837888;10;10
1.666.876.000.581;4433694720;10;10
1.666.876.000.581;4457959424;10;10
1.666.876.000.581;4453761024;10;10
1.666.876.000.581;4442951680;10;10
1.666.876.000.581;4446662656;10;10
1.666.876.000.581;4446535680;10;10
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
