memory_free;r_a1;r_a2
1358262272;7;7
1357795328;7;7
1357983744;7;7
1358430208;7;7
1357623296;7;7
1357860864;7;7
1357893632;7;7
1358356480;7;7
1357860864;7;7
1360687104;7;7
1358336000;7;7
1357795328;7;7
1358389248;7;7
1358389248;7;7
1357905920;7;7
1358069760;7;7
1358405632;7;7
1357750272;7;7
1358061568;7;7
1358491648;7;7
1357742080;7;7
1358151680;7;7
1358385152;7;7
1358708736;7;7
1357041664;7;7
1357619200;7;7
1357070336;7;7
1357316096;7;7
1357578240;7;7
1358028800;7;7
1358028800;7;7
1357127680;7;7
1357537280;7;7
1357856768;7;7
1357705216;7;7
1358614528;7;7
1358884864;7;7
1358053376;7;7
1358340096;7;7
1358663680;7;7
1358180352;7;7
1358393344;7;7
1358548992;7;7
1358999552;7;7
1358163968;7;7
1358630912;7;7
1358802944;7;7
1358221312;7;7
1358508032;7;7
1358876672;7;7
1358336000;7;7
1358749696;7;7
1358995456;7;7
1358213120;7;7
1358499840;7;7
1358733312;7;7
1358258176;7;7
1358237696;7;7
1358647296;7;7
1358241792;7;7
1358508032;7;7
1358729216;7;7
1359032320;7;7
1358462976;7;7
1358872576;7;7
1359118336;7;7
1358331904;7;7
1358708736;7;7
1358987264;7;7
1358241792;7;7
1357557760;7;7
1357946880;7;7
1357217792;7;7
1357619200;7;7
1357905920;7;7
1357676544;7;7
1357840384;7;7
1358274560;7;7
1357430784;7;7
1358086144;7;7
1358790656;7;7
1358225408;7;7
1358471168;7;7
1358471168;7;7
1358934016;7;7
1358397440;7;7
1358553088;7;7
1358921728;7;7
1358364672;7;7
1358577664;7;7
1364066304;7;7
1358409728;7;7
1358794752;7;7
1359024128;7;7
1358426112;7;7
1358721024;7;7
1359015936;7;7
1358548992;7;7
1358761984;7;7
1359101952;7;7
1358700544;7;7
1358602240;7;7
1358970880;7;7
1358548992;7;7
1358917632;7;7
1359187968;7;7
1358598144;7;7
1358950400;7;7
1359278080;7;7
1358598144;7;7
1358811136;7;7
1359282176;7;7
1359601664;7;7
1358925824;7;7
1359273984;7;7
1359470592;7;7
1358770176;7;7
1359253504;7;7
1359458304;7;7
1358843904;7;7
1359114240;7;7
1359572992;7;7
1358622720;7;7
1359077376;7;7
1359331328;7;7
1358598144;7;7
1359081472;7;7
1359347712;7;7
1358786560;7;7
1358966784;7;7
1359384576;7;7
1358688256;7;7
1359024128;7;7
1359294464;7;7
1358721024;7;7
1359134720;7;7
1359347712;7;7
1358688256;7;7
1358909440;7;7
1358909440;7;7
1359323136;7;7
1358839808;7;7
1358970880;7;7
1359486976;7;7
1358766080;7;7
1359011840;7;7
1359462400;7;7
1359728640;7;7
1359413248;7;7
1359781888;7;7
1360134144;7;7
1359740928;7;7
1360150528;7;7
1360814080;7;7
1357918208;7;7
1358090240;7;7
1358270464;7;7
1357934592;7;7
1358147584;7;7
1358725120;7;7
1357918208;7;7
1357959168;7;7
1358385152;7;7
1358757888;7;7
1358090240;7;7
1358426112;7;7
1358770176;7;7
1358110720;7;7
1358454784;7;7
1358987264;7;7
1358200832;7;7
1359093760;7;7
1359560704;7;7
1358929920;7;7
1359224832;7;7
1359577088;7;7
1358938112;7;7
1359388672;7;7
1359568896;7;7
1358839808;7;7
1359118336;7;7
1359339520;7;7
1358749696;7;7
1359216640;7;7
1359593472;7;7
1358970880;7;7
1359151104;7;7
1359597568;7;7
1358925824;7;7
1359077376;7;7
1359347712;7;7
1359032320;7;7
1359286272;7;7
1359392768;7;7
1359007744;7;7
1359007744;7;7
1359253504;7;7
1359474688;7;7
1358893056;7;7
1359450112;7;7
1359597568;7;7
1358942208;7;7
1359261696;7;7
1359491072;7;7
1358761984;7;7
1359237120;7;7
1359695872;7;7
1358876672;7;7
1359163392;7;7
1359319040;7;7
1359638528;7;7
1359032320;7;7
1359400960;7;7
1358884864;7;7
1359097856;7;7
1359601664;7;7
1359847424;7;7
1359106048;7;7
1359368192;7;7
1359904768;7;7
1359122432;7;7
1359237120;7;7
1359663104;7;7
1359093760;7;7
1359413248;7;7
1359683584;7;7
1359036416;7;7
1359364096;7;7
1359601664;7;7
1359904768;7;7
1359208448;7;7
1359704064;7;7
1360048128;7;7
1359044608;7;7
1359290368;7;7
1359884288;7;7
1359278080;7;7
1359597568;7;7
1360056320;7;7
1359376384;7;7
1359417344;7;7
1359687680;7;7
1359147008;7;7
1359327232;7;7
1359704064;7;7
1360056320;7;7
1359515648;7;7
1359773696;7;7
1360084992;7;7
1359343616;7;7
1359667200;7;7
1360502784;7;7
1360502784;7;7
1359826944;7;7
1359998976;7;7
1360674816;7;7
1359736832;7;7
1359900672;7;7
1360281600;7;7
1360764928;7;7
1359994880;7;7
1360240640;7;7
1360486400;7;7
1359929344;7;7
1360035840;7;7
1360371712;7;7
1359888384;7;7
1360076800;7;7
1360306176;7;7
1359978496;7;7
1360068608;7;7
1360322560;7;7
1359749120;7;7
1360109568;7;7
