memory_free;r_a1;r_a2
2190581760;5;4
2190868480;5;4
2190962688;5;4
2191347712;5;4
2191151104;5;4
2191282176;5;4
2191323136;5;4
2191249408;5;4
2191282176;5;4
2191282176;5;4
2191314944;5;4
2191405056;5;4
2191380480;5;4
2191380480;5;4
2191577088;5;4
2191462400;5;4
2191511552;5;4
2191503360;5;4
2191437824;5;4
2191593472;5;4
2191630336;5;4
2191597568;5;4
2191556608;5;4
2191851520;5;4
2191884288;5;4
2191917056;5;4
2191892480;5;4
2191884288;5;4
2191884288;5;4
2191867904;5;4
2192392192;5;4
2192326656;5;4
2192334848;5;4
2192424960;5;4
2192527360;5;4
2192519168;5;4
2192461824;5;4
2192420864;5;4
2192875520;5;4
2192941056;5;4
2192867328;5;4
2192941056;5;4
2193342464;5;4
2193367040;5;4
2193383424;5;4
2193473536;5;4
2193567744;5;4
2193018880;5;4
2192994304;5;4
2193035264;5;4
2193076224;5;5
2200768512;5;5
2221756416;5;5
2202460160;5;5
2239508480;5;5
2202619904;5;5
2204815360;5;5
2255376384;5;5
2322030592;5;5
2402357248;5;5
2413289472;5;5
2415431680;5;5
2415927296;5;5
2416189440;5;5
2416226304;5;5
2416357376;5;5
2416955392;5;5
2416955392;5;5
2416930816;5;5
2416979968;5;5
2417143808;5;5
2417143808;5;5
2417049600;5;5
2417016832;5;5
2416984064;5;5
2417139712;5;5
2417131520;5;5
2417278976;5;5
2417184768;5;5
2417102848;5;5
2417078272;5;5
2417053696;5;5
2417143808;5;5
2417205248;5;5
2417278976;5;5
2417278976;5;5
2417336320;5;5
2417303552;5;5
2417139712;5;5
2417213440;5;5
2417197056;5;5
2417332224;5;5
2417332224;5;5
2417504256;5;5
2417324032;5;5
2417422336;5;5
2417430528;5;5
2417430528;5;5
2417397760;5;5
2417438720;5;5
2417405952;5;5
2417397760;5;5
2417557504;5;5
2417557504;5;5
2417459200;5;5
2417590272;5;5
2418040832;5;5
2417901568;5;5
2418794496;5;5
2418728960;5;5
2419343360;6;5
2476855296;6;5
2432036864;6;5
2477817856;6;5
2427187200;6;5
2469150720;6;5
2478039040;6;5
2427756544;6;5
2430042112;6;5
2536652800;6;5
2622119936;6;5
2635599872;6;5
2638442496;6;5
2639237120;6;5
2639441920;6;5
2639540224;6;5
2640015360;6;5
2640015360;6;5
2640392192;6;5
2640297984;6;5
2640240640;6;5
2640273408;6;5
2640314368;6;5
2640207872;6;5
2640273408;6;5
2640281600;6;5
2640224256;6;5
2640224256;6;5
2640166912;6;5
2640470016;6;5
2640486400;6;5
2640752640;6;5
2640580608;6;5
2641010688;6;5
2640936960;6;5
2640953344;6;5
2640879616;6;5
2641321984;6;5
2641289216;6;5
2641256448;6;5
2641248256;6;5
2641313792;6;5
2641371136;6;5
2641223680;6;5
2641735680;6;5
2641838080;6;5
2641797120;6;5
2641936384;6;5
2641772544;6;5
2641674240;6;5
2641829888;6;5
2641731584;6;5
2641891328;6;5
2641924096;6;5
2641924096;6;5
2641797120;6;5
2641899520;6;5
2641915904;6;5
2641825792;6;5
2641924096;6;5
2641817600;6;6
2705530880;6;6
2649653248;6;6
2671665152;6;6
2699857920;6;6
2650779648;6;6
2650877952;6;6
2651344896;6;6
2662502400;6;6
2700427264;6;6
2651475968;6;6
2651582464;6;6
2718846976;6;6
2771599360;6;6
2852466688;6;6
2861748224;6;6
2863927296;6;6
2865131520;6;6
2865111040;6;6
2865430528;6;6
2865975296;6;6
2865778688;6;6
2865876992;6;6
2865942528;6;6
2865844224;6;6
2865795072;6;6
2865795072;6;6
2865909760;6;6
2865844224;6;6
2866069504;6;6
2865930240;6;6
2866028544;6;6
2865995776;6;6
2866233344;6;6
2866184192;6;6
2866249728;6;6
2866257920;6;6
2866249728;6;6
2866282496;6;6
2866298880;6;6
2866233344;6;6
2866286592;6;6
2866343936;6;6
2866393088;6;6
2866376704;6;6
2866368512;6;6
2866491392;6;6
2866425856;6;6
2866872320;6;6
2866716672;6;6
2866806784;6;6
2866814976;6;6
2867822592;6;6
2867863552;6;6
2867699712;6;6
2867916800;6;6
2868326400;6;6
2868490240;6;6
2865664000;6;6
2865631232;6;6
2865672192;7;6
2895462400;7;6
2874028032;7;6
2876264448;7;6
2876272640;7;6
2876280832;7;6
2887499776;7;6
2921238528;7;6
2926211072;7;6
2928279552;7;6
2877329408;7;6
2877431808;7;6
2877693952;7;6
2883129344;7;6
2918461440;7;6
2925895680;7;6
2924650496;7;6
2923679744;7;6
2919411712;7;6
2921824256;7;6
2926276608;7;6
2927206400;7;6
2927206400;7;6
2876600320;7;6
2876592128;7;6
2876751872;7;6
2876702720;7;6
2876702720;7;6
2933592064;7;6
2996576256;7;6
3073708032;7;6
3085619200;7;6
3087769600;7;6
3088826368;7;6
3089088512;7;6
3089334272;7;6
3089563648;7;6
3090112512;7;6
3089362944;7;6
3089776640;7;6
3090292736;7;6
3090227200;7;6
3090616320;7;6
3091271680;7;6
3090624512;7;6
3090923520;7;6
3091632128;7;6
3090857984;7;6
3091513344;7;6
3091968000;7;6
3091386368;7;6
3091759104;7;6
3092602880;7;6
3091927040;7;6
3092582400;7;6
3093377024;7;6
3093950464;7;6
3094155264;7;6
3093950464;7;6
3094007808;7;6
3094749184;7;7
3103010816;7;7
3142815744;7;7
3108478976;7;7
3109957632;7;7
3108544512;7;7
3103027200;7;7
3103543296;7;7
3103809536;7;7
3103748096;7;7
3104567296;7;7
3104665600;7;7
3104665600;7;7
3105058816;7;7
3105067008;7;7
3105107968;7;7
3104391168;7;7
3155304448;7;7
3152121856;7;7
3149856768;7;7
3147288576;7;7
3115380736;7;7
3106050048;7;7
3105132544;7;7
3104727040;7;7
3104862208;7;7
3104862208;7;7
3104710656;7;7
3155267584;7;7
3155206144;7;7
3155247104;7;7
3153813504;7;7
3147083776;7;7
3132686336;7;7
3105075200;7;7
3105185792;7;7
3104206848;7;7
3104272384;7;7
3104366592;7;7
3165188096;7;7
3208245248;7;7
3277729792;7;7
3318661120;7;7
3313561600;7;7
3314614272;7;7
3315769344;7;7
3316129792;7;7
3316367360;7;7
